"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-10-20T08:20:00-00:00","2019-10-20T08:25:00-00:00","ALL","2019-10-20",2,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21536.79,1
"2","2019-10-20T08:45:00-00:00","2019-10-20T08:50:00-00:00","ALL","2019-10-20",2,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21533.39,1
"3","2019-10-20T08:55:00-00:00","2019-10-20T09:00:00-00:00","ALL","2019-10-20",2,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21450.04,1
"4","2019-10-20T09:45:00-00:00","2019-10-20T09:50:00-00:00","ALL","2019-10-20",3,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20520.55,1
"5","2019-10-20T09:55:00-00:00","2019-10-20T10:00:00-00:00","ALL","2019-10-20",3,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20421.49,1
"6","2019-10-20T10:05:00-00:00","2019-10-20T10:10:00-00:00","ALL","2019-10-20",4,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20547.48,1
"7","2019-10-20T10:45:00-00:00","2019-10-20T10:50:00-00:00","ALL","2019-10-20",4,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20791.1,1
"8","2019-10-20T10:50:00-00:00","2019-10-20T10:55:00-00:00","ALL","2019-10-20",4,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20978.55,1
"9","2019-10-20T11:05:00-00:00","2019-10-20T11:10:00-00:00","ALL","2019-10-20",5,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20243.68,1
"10","2019-10-20T11:50:00-00:00","2019-10-20T11:55:00-00:00","ALL","2019-10-20",5,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,20163.88,1
