Hour,pr_e,pr_fre_u,pr_fre_d
0,30.486055729324644,2.6668512645484324,8.0
1,30.486055729324644,2.659482393782324,8.0
2,30.486055729324644,2.5466437961516224,8.0
3,30.486055729324644,2.54717333503316,8.0
4,30.486055729324644,2.6613408089912403,8.0
5,30.20691992151889,2.6594677462018343,8.0
6,17.54767928298358,0.002067150639027064,0.0025005266990214205
7,17.54767928298358,0.0017770943921310844,8.0
8,17.54767928298358,0.0023261878746931607,0.0013327824985744595
9,17.54767928298358,0.00186112322224073,8.0
10,17.54767928298358,0.00186112322224073,8.0
11,17.54767928298358,0.00186112322224073,8.0
12,17.54767928298358,0.00186112322224073,8.0
13,17.54767928298358,0.00186112322224073,8.0
14,17.54767928298358,0.002079945380291471,8.0
15,17.54767928298358,0.002079945380291471,8.0
16,17.54767928298358,0.0049927166234056035,8.0
17,30.490312555211112,2.6594677462018343,8.0
18,59.75677719245546,2.7020633280244097,8.0
19,276.9101038860232,4.0636483579482325,8.0
20,59.30934319913884,3.0643966279417603,8.0
21,30.961192127036902,2.6874675691847014,8.0
22,30.627376825255148,2.7020633280244097,8.0
23,30.627376825255148,2.6857377442501225,8.0
