Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,74.00228610000266,0.0,133.12
vehicle,1,2,9.792363,0.0,127.015
vehicle,1,3,26.57927100000346,0.0,123.64000000000001
vehicle,1,4,19.584726,0.0,123.935
vehicle,1,5,9.792363,0.0,129.175
vehicle,1,6,48.96181500000003,0.0,135.235
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,19.584726,0.0,147.705
vehicle,1,9,39.169452,0.0,0.0
vehicle,1,10,0.0,0.0,161.51000000000005
vehicle,1,11,72.74326800000341,0.0,165.245
vehicle,1,12,97.36406640000197,0.0,171.155
vehicle,1,13,0.0,0.0,178.87499999999997
vehicle,1,14,19.584726,0.0,185.82500000000007
vehicle,1,15,68.40665010000143,0.0,192.005
vehicle,1,16,104.918175,0.0,196.2
vehicle,1,17,58.75417800000485,0.0,197.225
vehicle,1,18,19.584726,0.0,194.43500000000006
vehicle,1,19,2287.5590845955817,0.0,187.90500000000003
vehicle,1,20,2664.9216450000467,0.0,181.02
vehicle,1,21,1023.6129469188182,0.0,170.99
vehicle,1,22,411.279246,0.0,155.46
vehicle,1,23,405.2639373000116,0.0,140.9
vehicle,1,24,411.279246,0.0,131.525
