Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,29.377089000000005,0.0,111.59500000000001
vehicle,1,2,0.0,0.0,108.00500000000004
vehicle,1,3,9.792363,0.0,106.925
vehicle,1,4,39.169452,0.0,108.11000000000004
vehicle,1,5,32.03501610000142,0.0,113.915
vehicle,1,6,9.792363,0.0,121.01000000000002
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,58.754178,0.0,132.165
vehicle,1,9,58.754178,0.0,0.0
vehicle,1,10,72.74326800000347,0.0,135.575
vehicle,1,11,68.54654100000037,0.0,137.12
vehicle,1,12,9.792362999999874,0.0,140.135
vehicle,1,13,0.0,0.0,144.655
vehicle,1,14,55.816469100009265,0.0,150.035
vehicle,1,15,9.792363,0.0,156.26
vehicle,1,16,42.107160900002135,0.0,162.155
vehicle,1,17,0.0,0.0,165.605
vehicle,1,18,43.36617900000341,0.0,166.49
vehicle,1,19,1383.777405739217,0.0,164.64000000000007
vehicle,1,20,8071.401770560403,0.0,161.64000000000001
vehicle,1,21,1181.9382141000024,0.0,154.58
vehicle,1,22,405.2639373000118,0.0,141.6
vehicle,1,23,404.0049192000175,0.0,129.10000000000005
vehicle,1,24,431.6576759676355,0.0,120.33777370595668
