Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,49.493000000014405,0.0,36.23025
vehicle,1,2,113.82100000000185,0.0,35.472500000000004
vehicle,1,3,23.73600000003564,0.0,35.155750000000005
vehicle,1,4,35.21700000000343,0.0,35.966
vehicle,1,5,52.46000000000001,0.0,38.435249999999996
vehicle,1,6,80.41000000000007,0.0,41.65525
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,42.05075000000001
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,41.66925000000002
vehicle,1,11,0.0,0.0,41.66575000000002
vehicle,1,12,0.0,0.0,42.206500000000005
vehicle,1,13,0.0,0.0,43.090250000000026
vehicle,1,14,0.0,0.0,44.1455
vehicle,1,15,0.0,0.0,45.50875000000003
vehicle,1,16,0.0,0.0,46.90175000000002
vehicle,1,17,0.0,0.0,48.525750000000016
vehicle,1,18,772.202299761921,0.0,49.8785
vehicle,1,19,847.0140000000023,0.0,50.35975000000002
vehicle,1,20,90.3,0.0,48.6605
vehicle,1,21,0.0,0.0,46.01975
vehicle,1,22,0.0,0.0,42.721000000000004
vehicle,1,23,0.0,0.0,39.840500000000006
vehicle,1,24,0.0,0.0,37.953562500000004
