netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,6.02,0.0,33.369
0.0,3.0100000000000153,0.0,32.85625
0.0,6.02,0.0,33.46699999999999
0.0,6.02,0.0,34.699
0.0,12.04,0.0,37.003750000000004
0.0,18.06,0.0,40.593
0.0,8.514000000002536,0.0,0.0
181.44937193885752,0.0,0.0,42.59675000000003
218.36623277919304,0.0,0.0,0.0
234.03851109082305,0.0,0.0,41.27375
458.8161624432771,0.0,0.0,41.30175
418.17079084868675,0.0,0.0,41.32625000000001
409.0501377601974,0.0,0.0,41.847750000000005
351.258406027292,0.0,0.0,42.983500000000014
639.4213436170093,0.0,0.0,44.51125000000001
574.0038376004218,0.0,0.0,46.15275
328.2391432486458,739.6,0.0,47.76517121205019
0.0,914.3520000000219,0.0,49.05425
0.0,908.1997909466842,0.0,49.03675000000002
0.0,0.0,0.0,47.22900000000002
0.0,0.0,0.0,44.52350000000002
33.38950420712476,0.0,0.0,41.18275
602.9979698579605,0.0,0.0,38.33025000000001
653.6697236663758,0.0,0.0,36.449
