Hour,pr_e,pr_fre_u,pr_fre_d
0,120.0,2.69222996,120.0
1,120.0,3.4056059939999996,120.0
2,120.0,2.83860373,120.0
3,31.989313090000003,2.838931309,120.0
4,120.0,2.83860373,120.0
5,120.0,2.83860373,120.0
6,31.986037300000003,2.83860373,120.0
7,120.0,3.4056059939999996,120.0
8,120.0,3.61753409,120.0
9,120.0,3.4056059939999996,120.0
10,120.0,2.835988954,120.0
11,120.0,2.838316098,120.0
12,37.9868233,3.43868233,120.0
13,120.0,2.702753388,120.0
14,120.0,2.704494563,120.0
15,120.0,2.713527675,120.0
16,120.0,2.722849511,120.0
17,120.0,2.735261825,120.0
18,120.0,2.736638384,120.0
19,120.0,2.7234421710000003,120.0
20,120.0,2.722026296,120.0
21,120.0,2.707395434,120.0
22,120.0,2.83776728,120.0
23,30.522299600000007,2.69222996,120.0
24,120.0,2.83860373,120.0
