netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.792363,0.0,0.0,0.0
9.792363,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
211.235259,0.0,0.0,131.11
237.90761632164111,0.0,0.0,0.0
269.73127906242735,0.0,0.0,132.875
532.3395196937275,0.0,0.0,131.185
935.0020893333275,0.0,0.0,129.08999999999997
676.8275842382631,0.0,0.0,128.99
906.1194661071039,0.0,0.0,131.90500000000006
1240.639056433939,0.0,0.0,132.79500000000004
1464.8816086950922,0.0,0.0,133.7
871.8836721803116,0.0,0.0,137.60000000000002
989.847164008848,0.0,0.0,144.195
1547.6564222666816,0.0,0.0,145.995
1242.3696656999941,0.0,0.0,143.65
741.2208577846166,0.0,0.0,139.405
1119.9378591333318,0.0,0.0,131.06000000000003
1706.4061301572683,0.0,0.0,120.34500000000001
1399.8970241424768,0.0,0.0,112.145
