Hour,pr_e,pr_fre_u,pr_fre_d
0,32.90245389911629,2.683143550476259,0.0009785922106222782
1,32.90245389911629,2.667638754395772,0.0007777030026413668
2,32.90245389911629,2.6847350300649904,0.0005787861068105055
3,32.90245389911629,2.6917885123843805,0.0006116632901213827
4,32.90245389911629,2.7008314541483154,0.0007777030026413668
5,32.90245389911629,2.7200231321570865,0.00098460980635696
6,32.90245389911629,2.804380426787765,0.0009962192295314939
7,32.90245389911629,2.6829038174265727,8.0
8,32.90245389911629,2.6594677462018343,0.0009962192295314939
9,32.90245389911629,0.001802510012574233,8.0
10,32.90245389911629,0.0013327824985744595,8.0
11,32.90245389911629,0.0012785900610706126,8.0
12,32.90245389911629,0.0013230453586569751,8.0
13,32.90245389911629,0.0013327824985744595,8.0
14,32.90245389911629,0.0013327824985744595,8.0
15,32.90245389911629,0.0017770943921310844,8.0
16,32.90245389911629,2.6594677462018343,8.0
17,32.90245389911629,2.837468286457417,8.0
18,36.286107931415465,3.2686107931415465,8.0
19,36.286107931415465,2.883140684297892,8.0
20,36.286107931415465,3.0934864324125426,8.0
21,36.286107931415465,3.2686107931415465,8.0
22,67.08531985268733,2.837468286457417,8.0
23,73.37765390262962,3.2686107931415465,8.0
