Hour,pr_e,pr_fre_u,pr_fre_d
0,30.87942877453495,2.660198171681784,0.0005787861068105055
1,30.87942877453495,2.6616694532098832,0.0005767179249809138
2,30.87942877453495,2.660198171681784,0.0005767179249809138
3,30.87942877453495,2.66175417304156,0.0005767179249809138
4,30.87942877453495,2.6853193650087115,0.0005767179249809138
5,30.87942877453495,2.6853193650087115,0.0007777030026413668
6,31.97468286457417,2.837468286457417,0.00098460980635696
7,31.97468286457417,2.6594677462018343,0.0009962192295314939
8,30.87942877453495,2.5429846599080306,0.0009962192295314939
9,30.87942877453495,0.0017770943921310844,8.0
10,30.87942877453495,0.0015046772552772415,8.0
11,30.87942877453495,0.0015435411455903987,8.0
12,30.87942877453495,0.0016841194349720091,8.0
13,30.87942877453495,0.0017770943921310844,8.0
14,30.87942877453495,0.002067150639027064,8.0
15,30.87942877453495,2.6594677462018343,8.0
16,31.97468286457417,2.7260082489679984,8.0
17,31.97468286457417,2.837468286457417,8.0
18,31.97468286457417,2.837468286457417,8.0
19,31.97468286457417,2.837468286457417,8.0
20,31.97468286457417,2.837468286457417,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
