DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
562478.794102743,383690.63733953267,0.0,27278.822189647653,-151509.33457356272
0.0,0.0,0.0,0.0,0.0
623963.9020613508,439727.69778853527,0.0,31429.800000000003,-152806.4042728155
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
825646.4262311563,948340.2867084717,0.0,30475.52,153169.3804773154
421763.2810600159,0.0,0.0,26659.08,-395104.2010600159
434092.81977957155,0.0,0.0,23494.502189647654,-410598.3175899239
425398.07512985583,0.0,0.0,25735.24000000001,-399662.83512985584
426002.5753452939,0.0,0.0,25186.082056650215,-400816.4932886437
1615033.3255574903,141238.00463000181,1548.6436557537736,24455.32,-1447791.3572717346
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,6602152.97509728,0.0,27976.72,6630129.69509728
491291.33210519305,0.0,0.0,25174.322056650213,-466117.01004854287
479302.0413653084,0.0,0.0,25928.72,-453373.32136530837
470624.8228525367,0.0,0.0,25328.2,-445296.6228525367
464058.2983837674,0.0,0.0,25249.880000000005,-438808.4183837674
430533.33295984706,0.0,0.0,24564.880000000005,-405968.45295984705
485896.243241232,165484.15929025505,0.0,24720.640000000003,-295691.44395097694
973192.244645344,1312571.5799024967,0.0,24005.720000000012,363385.05525715265
