Hour,pr_e,pr_fre_u,pr_fre_d
0,34.97567747,2.726776612,8.0
1,34.97567747,2.720177904,8.0
2,34.97567747,2.715263901,8.0
3,34.97567747,2.7200231319999997,8.0
4,34.97567747,2.783119886,8.0
5,34.97567747,2.837468286457417,8.0
6,34.97567747,2.659482394,0.001065459
7,34.97567747,2.294995326,8.0
8,34.97567747,0.002326188,8.0
9,34.97567747,0.0022142729999999997,8.0
10,34.97567747,0.002326188,8.0
11,34.97567747,0.00276918,8.0
12,34.97567747,2.546643796,8.0
13,34.97567747,2.547173335,8.0
14,34.97567747,2.661340809,8.0
15,34.97567747,2.702063328,8.0
16,34.97567747,2.80247425,8.0
17,39.743377960000004,3.4419885630000002,8.0
18,65.96191046,5.30873453,8.0
19,65.9687994,0.002756115,8.0
20,114.94502657,5.30873453,8.0
21,85.20873574000001,5.30873453,8.0
22,67.17515915,5.30873453,8.0
23,67.17515915,5.30873453,8.0
