netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
1273.5522123649039,172.06580700000646,0.0,112.985
1154.0581828452807,117.508356,0.0,110.07000000000002
1345.5362266705442,97.92363000000003,0.0,108.15500000000002
1245.0267492740468,137.09308200000015,0.0,108.40500000000002
0.0,107.71599300000011,0.0,110.93500000000002
0.0,146.88544500000012,0.0,114.05499999999998
41.022574492511694,97.92363000000016,0.0,0.0
384.36982010188166,21.962871300002476,0.0,118.67
740.1668381985961,29.377089,0.0,119.83
911.8478930167562,9.792363,0.0,121.2
1066.7886746853512,27.698398200003865,0.0,123.785
1130.3406403932786,0.0,0.0,128.36
1969.485796680697,9.792363,0.0,135.19000000000003
1340.7981982342005,10.491817500000762,0.0,143.58999999999997
1745.3037316095351,87.99137610000143,0.0,150.82500000000005
2664.3781714994616,131.49744600000008,0.0,156.51000000000005
1566.496573994362,78.33890399999999,0.0,159.75
1524.2800497204648,868.1629254000276,0.0,159.175
2532.0596400186096,1501.5655435392068,0.0,156.71
0.0,12915.148950311204,0.0,150.27500000000038
0.0,0.0,0.0,141.72500000000016
0.0,0.0,0.0,131.675
322.8562459071763,0.0,0.0,122.75999999999998
493.9102232949142,0.0,0.0,116.0800000000007
