Hour,pr_e,pr_fre_u,pr_fre_d
0,34.24018648,2.719148989,8.0
1,34.24018648,2.7062931910000003,8.0
2,34.24018648,2.702681047,8.0
3,34.24018648,2.700680311,8.0
4,34.24018648,2.702737683,8.0
5,34.24018648,2.659467746,8.0
6,34.24018648,2.54298466,0.000996219
7,34.24018648,0.001861123,8.0
8,34.24018648,0.001861123,8.0
9,34.24018648,0.001861123,8.0
10,34.24018648,0.002079945,8.0
11,34.24018648,0.002108919,8.0
12,34.24018648,0.002756115,8.0
13,34.24018648,2.659590072,8.0
14,34.24018648,2.685313823,8.0
15,34.24018648,2.726827984,8.0
16,34.24018648,2.805455129,8.0
17,35.33957573,3.173957573,8.0
18,48.58699743,4.370250038,8.0
19,48.58699743,2.837468286457417,8.0
20,83.84930191000001,4.411699743,8.0
21,74.17443355,4.411699743,8.0
22,67.0035675,3.155879109,8.0
23,67.0035675,4.411699743,8.0
