Hour,pr_e,pr_fre_u,pr_fre_d
0,31.429619220830013,2.6594677462018343,0.0009962192295314939
1,31.429619220830013,2.5429846599080306,0.00098460980635696
2,31.429619220830013,2.5466437961516224,0.00098460980635696
3,31.429619220830013,2.659482393782324,0.00098460980635696
4,31.96727431586343,2.7008314541483154,0.0009962192295314939
5,31.97468286457417,2.6594677462018343,0.0009962192295314939
6,31.429619220830013,2.5429846599080306,0.0010123572919188203
7,31.429619220830013,0.002079945380291471,8.0
8,31.429619220830013,0.002394243245250835,0.0012785900610706126
9,31.96754926256148,0.00186112322224073,8.0
10,31.96754926256148,0.002108918850588151,8.0
11,31.96754926256148,0.002214272733434408,8.0
12,31.96754926256148,0.002756115259074556,8.0
13,31.96754926256148,2.5466437961516224,8.0
14,31.96754926256148,2.660691992151889,8.0
15,31.96754926256148,2.7008314541483154,8.0
16,31.96754926256148,2.7079687948625755,8.0
17,31.97468286457417,2.837468286457417,8.0
18,65.95027124477299,2.837468286457417,8.0
19,59.75677719245546,2.837468286457417,8.0
20,32.680306238149825,2.837468286457417,8.0
21,31.461613931061923,2.837468286457417,8.0
22,31.461613931061923,2.7465101517190664,8.0
23,31.461613931061923,2.7079687948625755,8.0
