DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
438115.32062891044,0.0,0.0,22195.31155695841,-415920.009071952
519410.9774919499,0.0,0.0,21555.640000000007,-497855.3374919499
520618.836311467,0.0,0.0,20608.6,-500010.236311467
463872.2276429874,0.0,0.0,19583.805792,-444288.42185098736
517321.25598016003,0.0,0.0,22048.331584000003,-495272.92439616
685957.6610852756,0.0,0.0,21752.645792000003,-664205.0152932756
634614.2114273572,0.0,0.0,21197.16000000001,-613417.0514273571
482035.2326823883,0.0,0.0,20176.24,-461858.9926823883
491877.2242994712,0.0,0.0,19651.760000000002,-472225.4642994712
461657.5582571979,0.0,0.0,17506.125792,-444151.4324651979
499614.514553041,0.0,0.0,18127.245792000012,-481487.268761041
490513.8233675564,0.0,0.0,20885.000000000004,-469628.8233675564
543253.7550597036,0.0,0.0,20947.440000000002,-522306.3150597036
616702.6714816499,0.0,0.0,23495.52000000001,-593207.1514816498
589577.7650721716,0.0,0.0,22941.925792000002,-566635.8392801716
500587.81929497485,0.0,0.0,22337.0,-478250.81929497485
500850.9149188957,0.0,0.0,18692.040000000008,-482158.87491889566
515782.14450002526,0.0,0.0,17497.88,-498284.26450002525
469596.3450057568,0.0,0.0,19818.640000000003,-449777.7050057568
489039.27168297704,0.0,0.0,19642.845792000004,-469396.425890977
490774.3468821706,0.0,0.0,21545.436280000013,-469228.91060217057
513716.64728201943,0.0,0.0,21653.72,-492062.9272820194
566251.9097557509,0.0,0.0,21220.52000000002,-545031.3897557509
541014.8177270589,0.0,0.0,20161.805792,-520853.01193505886
485560.57545346604,0.0,0.0,20122.560000000005,-465438.01545346604
542701.5323770684,0.0,0.0,23572.751499826896,-519128.7808772415
534979.7834120214,0.0,0.0,23400.25737600001,-511579.52603602136
508007.0885182342,0.0,0.0,22031.357348958412,-485975.73116927576
464790.76786999934,0.0,0.0,22454.719999999998,-442336.04786999937
600586.3853997681,0.0,0.0,21248.08,-579338.3053997682
505499.4154045513,0.0,0.0,21428.505764958405,-484070.9096395929
