netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,29.012733340205813,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
157.85319957010685,0.0,0.0,0.0
21.356936568039558,0.0,0.0,0.0
78.19477517473702,0.0,0.0,0.0
232.76449751296278,0.0,0.0,0.0
15.396085127054072,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5355.777409923696,0.0,0.0,0.0
