Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,99.87999999999997
vehicle,1,2,0.0,0.0,98.17
vehicle,1,3,0.0,0.0,97.755
vehicle,1,4,0.0,0.0,98.72000000000001
vehicle,1,5,0.0,0.0,105.59
vehicle,1,6,0.0,0.0,113.60000000000004
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,123.52000000000005
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,123.14500000000004
vehicle,1,11,0.0,0.0,122.11500000000005
vehicle,1,12,0.0,0.0,120.445
vehicle,1,13,0.0,0.0,119.83500000000004
vehicle,1,14,0.0,0.0,119.305
vehicle,1,15,0.0,0.0,120.765
vehicle,1,16,0.0,0.0,121.71500000000002
vehicle,1,17,0.0,0.0,124.71000000000004
vehicle,1,18,0.0,0.0,129.08500000000006
vehicle,1,19,0.0,0.0,134.385
vehicle,1,20,0.0,0.0,137.62499999999997
vehicle,1,21,0.0,0.0,131.43
vehicle,1,22,0.0,0.0,121.54
vehicle,1,23,0.0,0.0,112.735
vehicle,1,24,0.0,0.0,108.10500000000002
