Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,29.37708900000012,0.0,104.60000000000002
vehicle,1,2,0.0,0.0,101.55500000000004
vehicle,1,3,21.962871300002444,0.0,99.84
vehicle,1,4,9.792363,0.0,99.89499999999998
vehicle,1,5,19.58472600000012,0.0,101.96500000000002
vehicle,1,6,48.961815000000016,0.0,106.205
vehicle,1,7,21.123525900002548,0.0,0.0
vehicle,1,8,39.169452,0.0,113.785
vehicle,1,9,9.792363,0.0,0.0
vehicle,1,10,9.792363,0.0,115.15
vehicle,1,11,141.28980900000008,0.0,114.115
vehicle,1,12,183.3969699000044,0.0,113.06000000000002
vehicle,1,13,47.70279690000254,0.0,113.575
vehicle,1,14,157.51715340001485,0.0,115.23000000000002
vehicle,1,15,102.120357,0.0,117.72
vehicle,1,16,95.12581199999998,0.0,124.79499999999999
vehicle,1,17,9.79236300000012,0.0,135.56271530127674
vehicle,1,18,9.792363,0.0,136.69000000000003
vehicle,1,19,88.131267,0.0,135.38
vehicle,1,20,646.3222637175384,0.0,133.01500000000004
vehicle,1,21,562.3614180000004,0.0,128.93500000000003
vehicle,1,22,1461.974052643212,0.0,121.44500000000002
vehicle,1,23,2412.713827854507,0.0,113.36377089
vehicle,1,24,2837.439764666708,0.0,111.47377088999998
