Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,474.32440046763776,0.0,112.55499999999998
vehicle,1,2,279.22223640000817,0.0,109.58
vehicle,1,3,405.91782031434593,0.0,108.14500000000007
vehicle,1,4,558.164691,0.0,107.73499999999999
vehicle,1,5,489.8979318000063,0.0,110.00500000000004
vehicle,1,6,567.9570540000346,0.0,115.705
vehicle,1,7,3351.3662913000107,0.0,0.0
vehicle,1,8,0.0,0.0,127.33500000000002
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,119.69500000000005
vehicle,1,11,0.0,0.0,114.785
vehicle,1,12,0.0,0.0,111.855
vehicle,1,13,0.0,0.0,110.5850000000001
vehicle,1,14,0.0,0.0,111.39500000000004
vehicle,1,15,0.0,0.0,113.235
vehicle,1,16,0.0,0.0,119.935
vehicle,1,17,0.0,0.0,130.92271530127672
vehicle,1,18,0.0,0.0,141.07500000000007
vehicle,1,19,0.0,0.0,141.92999999999998
vehicle,1,20,0.0,0.0,140.37
vehicle,1,21,0.0,0.0,137.51500000000001
vehicle,1,22,0.0,0.0,132.44
vehicle,1,23,1169.7677058000015,0.0,125.09877089000001
vehicle,1,24,1212.5743212000295,0.0,117.11377089000001
