Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,18.06,0.0,38.475500000000004
vehicle,1,2,15.050000000000004,0.0,37.33450000000002
vehicle,1,3,39.13,0.0,36.799
vehicle,1,4,18.404000000008867,0.0,36.967000000000006
vehicle,1,5,15.050000000000004,0.0,37.9435
vehicle,1,6,24.940000000009945,0.0,39.23499999999999
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,41.7585
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,41.83725000000002
vehicle,1,11,0.0,0.0,41.34725
vehicle,1,12,0.0,0.0,40.81
vehicle,1,13,0.0,0.0,40.7715
vehicle,1,14,0.0,0.0,41.223
vehicle,1,15,0.0,0.0,41.9125
vehicle,1,16,0.0,0.0,42.68425
vehicle,1,17,0.0,0.0,43.90575000000012
vehicle,1,18,824.0519999999996,0.0,45.53324999999998
vehicle,1,19,686.3230000000012,0.0,46.11775000000001
vehicle,1,20,793.2445274134697,0.0,44.84375000000002
vehicle,1,21,84.28000000001575,0.0,42.91349999999999
vehicle,1,22,0.0,0.0,40.523
vehicle,1,23,0.0,0.0,38.52625000000002
vehicle,1,24,0.0,0.0,37.30125
