Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,97.86800000000683,0.0,40.07325
vehicle,1,2,93.22400000001262,0.0,39.14225000000002
vehicle,1,3,45.15,0.0,39.1405
vehicle,1,4,88.45100000000812,0.0,40.46525000000001
vehicle,1,5,48.16,0.0,43.568000000000005
vehicle,1,6,111.76529976191964,0.0,46.8055
vehicle,1,7,119.84100000001057,0.0,0.0
vehicle,1,8,0.0,0.0,49.55825
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,50.36500000000001
vehicle,1,11,0.0,0.0,51.01425000000001
vehicle,1,12,0.0,0.0,52.05025000000001
vehicle,1,13,0.0,0.0,53.795
vehicle,1,14,0.0,0.0,55.82850000000001
vehicle,1,15,0.0,0.0,56.959
vehicle,1,16,0.0,0.0,57.52425
vehicle,1,17,0.0,0.0,57.5141265858844
vehicle,1,18,998.2020000000173,0.0,57.05
vehicle,1,19,781.2240000000353,0.0,56.602000000000004
vehicle,1,20,251.03400000001344,0.0,54.29549999999999
vehicle,1,21,0.0,0.0,50.66775000000001
vehicle,1,22,0.0,0.0,46.684749999999994
vehicle,1,23,0.0,0.0,43.57160500000003
vehicle,1,24,0.0,0.0,41.61605553100716
