netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,67.20900000000638,0.0,40.75925
0.0,84.96800000000862,0.0,39.7215
0.0,101.05000000002065,0.0,39.55525
0.0,108.36,0.0,40.74525
0.0,78.73300000000233,0.0,43.501499999999986
0.0,84.66700000001633,0.0,46.47125
0.0,0.0,0.0,0.0
194.8290607639882,0.0,0.0,48.236999999999995
449.76941309612755,0.0,0.0,0.0
325.75978106658886,0.0,0.0,48.58175
368.2938656345888,0.0,0.0,48.202
374.3404876406681,0.0,0.0,48.45925000000002
388.89199999999937,0.0,0.0,49.665
472.5774342358282,0.0,0.0,51.3205
607.0960780896118,0.0,0.0,53.088
636.8242866541218,0.0,0.0,54.26225
224.67140373289817,0.0,0.0,54.854126585884394
0.0,0.0,0.0,55.02000000000001
0.0,1055.6037909467307,0.0,55.42775
0.0,906.7840000000245,0.0,53.800250000000034
0.0,0.0,0.0,50.463
0.0,0.0,0.0,46.522
404.2106325890093,0.0,0.0,43.272355000000005
356.4067762086086,0.0,0.0,41.05510500000001
