Hour,pr_e,pr_fre_u,pr_fre_d
0,34.69748736791084,2.7256220505834703,12.0
1,34.69748736791084,2.7200231321570865,12.0
2,34.69748736791084,2.720177903595196,12.0
3,34.69748736791084,2.7246550398748832,12.0
4,34.69748736791084,2.772386520102386,12.0
5,34.69748736791084,3.064018647570037,12.0
6,34.69748736791084,3.064201474739951,0.0005486228111083897
7,34.2439662794176,2.5466437961516224,12.0
8,34.2439662794176,0.0010123572919188203,0.0017770943921310844
9,34.2439662794176,0.0010654587888237882,12.0
10,34.2439662794176,0.0010654587888237882,12.0
11,34.2439662794176,0.0010123572919188203,12.0
12,34.2439662794176,0.0010654587888237882,12.0
13,34.2439662794176,0.0010654587888237882,12.0
14,34.2439662794176,0.0010654587888237882,12.0
15,34.2439662794176,2.5466437961516224,12.0
16,34.68544717673565,2.881397436470179,12.0
17,65.94124684394866,3.3627822566668777,12.0
18,65.94540967024446,3.3627822566668777,12.0
19,59.30934319913884,3.3627196000864887,12.0
20,37.22782256666878,3.064018647570037,12.0
21,37.22782256666878,3.3627822566668777,12.0
22,35.684175922428466,3.0934864324125426,12.0
23,35.684175922428466,3.2059779570197247,12.0
