"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-03-18T09:05:00-00:00","2019-03-18T09:10:00-00:00","ALL","2019-03-18",3,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18370.18,1
"2","2019-03-18T09:35:00-00:00","2019-03-18T09:40:00-00:00","ALL","2019-03-18",3,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18448.17,1
"3","2019-03-18T10:00:00-00:00","2019-03-18T10:05:00-00:00","ALL","2019-03-18",4,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18888.97,1
"4","2019-03-18T11:00:00-00:00","2019-03-18T11:05:00-00:00","ALL","2019-03-18",5,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17844.46,1
"5","2019-03-18T11:20:00-00:00","2019-03-18T11:25:00-00:00","ALL","2019-03-18",5,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18022.48,1
"6","2019-03-18T12:30:00-00:00","2019-03-18T12:35:00-00:00","ALL","2019-03-18",6,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18328.7,1
"7","2019-03-18T13:00:00-00:00","2019-03-18T13:05:00-00:00","ALL","2019-03-18",7,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18603.68,1
"8","2019-03-18T13:50:00-00:00","2019-03-18T13:55:00-00:00","ALL","2019-03-18",7,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19102.19,1
"9","2019-03-18T14:10:00-00:00","2019-03-18T14:15:00-00:00","ALL","2019-03-18",8,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19169.43,1
"10","2019-03-18T14:50:00-00:00","2019-03-18T14:55:00-00:00","ALL","2019-03-18",8,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19892.42,1
