"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-06-16T08:00:00-00:00","2019-06-16T08:05:00-00:00","ALL","2019-06-16",2,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17195.41,1
"2","2019-06-16T08:05:00-00:00","2019-06-16T08:10:00-00:00","ALL","2019-06-16",2,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16927.77,1
"3","2019-06-16T09:05:00-00:00","2019-06-16T09:10:00-00:00","ALL","2019-06-16",3,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16930.68,1
"4","2019-06-16T09:10:00-00:00","2019-06-16T09:15:00-00:00","ALL","2019-06-16",3,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16857.02,1
"5","2019-06-16T10:20:00-00:00","2019-06-16T10:25:00-00:00","ALL","2019-06-16",4,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17134.24,1
"6","2019-06-16T13:25:00-00:00","2019-06-16T13:30:00-00:00","ALL","2019-06-16",7,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16319.98,1
"7","2019-06-16T13:45:00-00:00","2019-06-16T13:50:00-00:00","ALL","2019-06-16",7,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16276.86,1
"8","2019-06-16T14:45:00-00:00","2019-06-16T14:50:00-00:00","ALL","2019-06-16",8,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20450.95,1
"9","2019-06-16T15:30:00-00:00","2019-06-16T15:35:00-00:00","ALL","2019-06-16",9,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19501.09,1
"10","2019-06-16T16:40:00-00:00","2019-06-16T16:45:00-00:00","ALL","2019-06-16",10,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21297.39,1
"11","2019-06-16T17:45:00-00:00","2019-06-16T17:50:00-00:00","ALL","2019-06-16",11,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21153.78,1
"12","2019-06-16T18:05:00-00:00","2019-06-16T18:10:00-00:00","ALL","2019-06-16",12,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21493.17,1
"13","2019-06-16T18:50:00-00:00","2019-06-16T18:55:00-00:00","ALL","2019-06-16",12,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22048.62,1
"14","2019-06-16T19:45:00-00:00","2019-06-16T19:50:00-00:00","ALL","2019-06-16",13,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22069.63,1
"15","2019-06-16T20:40:00-00:00","2019-06-16T20:45:00-00:00","ALL","2019-06-16",14,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22845,1
"16","2019-06-16T20:55:00-00:00","2019-06-16T21:00:00-00:00","ALL","2019-06-16",14,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22043.93,1
"17","2019-06-16T22:00:00-00:00","2019-06-16T22:05:00-00:00","ALL","2019-06-16",16,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22565.58,1
"18","2019-06-16T23:10:00-00:00","2019-06-16T23:15:00-00:00","ALL","2019-06-16",17,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22714.21,1
"19","2019-06-16T23:20:00-00:00","2019-06-16T23:25:00-00:00","ALL","2019-06-16",17,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22671.68,1
"20","2019-06-16T23:25:00-00:00","2019-06-16T23:30:00-00:00","ALL","2019-06-16",17,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22166.99,1
"21","2019-06-16T23:35:00-00:00","2019-06-16T23:40:00-00:00","ALL","2019-06-16",17,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21392.9,1
"22","2019-06-17T00:45:00-00:00","2019-06-17T00:50:00-00:00","ALL","2019-06-16",18,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21489.91,1
"23","2019-06-17T01:25:00-00:00","2019-06-17T01:30:00-00:00","ALL","2019-06-16",19,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22858.31,1
"24","2019-06-17T02:15:00-00:00","2019-06-17T02:20:00-00:00","ALL","2019-06-16",20,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22302.88,1
"25","2019-06-17T03:30:00-00:00","2019-06-17T03:35:00-00:00","ALL","2019-06-16",21,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21822.86,1
"26","2019-06-17T04:00:00-00:00","2019-06-17T04:05:00-00:00","ALL","2019-06-16",22,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21125.98,1
"27","2019-06-17T04:15:00-00:00","2019-06-17T04:20:00-00:00","ALL","2019-06-16",22,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20725.13,1
"28","2019-06-17T04:20:00-00:00","2019-06-17T04:25:00-00:00","ALL","2019-06-16",22,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20698.9,1
"29","2019-06-17T06:15:00-00:00","2019-06-17T06:20:00-00:00","ALL","2019-06-16",24,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18191.17,1
"30","2019-06-17T06:40:00-00:00","2019-06-17T06:45:00-00:00","ALL","2019-06-16",24,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18666.38,1
"31","2019-06-16T09:30:00-00:00","2019-06-16T09:35:00-00:00","ALL","2019-06-16",3,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16582.53,1
"32","2019-06-16T10:05:00-00:00","2019-06-16T10:10:00-00:00","ALL","2019-06-16",4,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17179.41,1
"33","2019-06-16T10:25:00-00:00","2019-06-16T10:30:00-00:00","ALL","2019-06-16",4,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17178.55,1
"34","2019-06-16T11:55:00-00:00","2019-06-16T12:00:00-00:00","ALL","2019-06-16",5,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16975.47,1
"35","2019-06-16T12:25:00-00:00","2019-06-16T12:30:00-00:00","ALL","2019-06-16",6,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16687.01,1
"36","2019-06-16T12:50:00-00:00","2019-06-16T12:55:00-00:00","ALL","2019-06-16",6,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,16334.17,1
