"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-11-10T08:00:00-00:00","2019-11-10T08:05:00-00:00","ALL","2019-11-10",1,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12582.41,1
"2","2019-11-10T08:10:00-00:00","2019-11-10T08:15:00-00:00","ALL","2019-11-10",1,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12304.7,1
"3","2019-11-10T09:15:00-00:00","2019-11-10T09:20:00-00:00","ALL","2019-11-10",2,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12539.45,1
"4","2019-11-10T09:55:00-00:00","2019-11-10T10:00:00-00:00","ALL","2019-11-10",2,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12577.98,1
"5","2019-11-10T10:00:00-00:00","2019-11-10T10:05:00-00:00","ALL","2019-11-10",3,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12495.77,1
"6","2019-11-10T10:30:00-00:00","2019-11-10T10:35:00-00:00","ALL","2019-11-10",3,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12493.5,1
"7","2019-11-10T10:55:00-00:00","2019-11-10T11:00:00-00:00","ALL","2019-11-10",3,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12858.76,1
"8","2019-11-10T11:10:00-00:00","2019-11-10T11:15:00-00:00","ALL","2019-11-10",4,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12839.58,1
"9","2019-11-10T11:15:00-00:00","2019-11-10T11:20:00-00:00","ALL","2019-11-10",4,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12872.14,1
"10","2019-11-10T12:05:00-00:00","2019-11-10T12:10:00-00:00","ALL","2019-11-10",5,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,13516.65,1
"11","2019-11-10T14:25:00-00:00","2019-11-10T14:30:00-00:00","ALL","2019-11-10",7,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,13866.84,1
"12","2019-11-10T15:15:00-00:00","2019-11-10T15:20:00-00:00","ALL","2019-11-10",8,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,12755.02,1
