"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-01-30T08:10:00-00:00","2019-01-30T08:15:00-00:00","ALL","2019-01-30",1,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19344.66,1
"2","2019-01-30T09:25:00-00:00","2019-01-30T09:30:00-00:00","ALL","2019-01-30",2,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18631.8,1
"3","2019-01-30T10:55:00-00:00","2019-01-30T11:00:00-00:00","ALL","2019-01-30",3,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18625.19,1
"4","2019-01-30T11:10:00-00:00","2019-01-30T11:15:00-00:00","ALL","2019-01-30",4,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18896.64,1
"5","2019-01-30T12:15:00-00:00","2019-01-30T12:20:00-00:00","ALL","2019-01-30",5,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20313.31,1
"6","2019-01-30T13:25:00-00:00","2019-01-30T13:30:00-00:00","ALL","2019-01-30",6,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23057.31,1
"7","2019-01-30T14:00:00-00:00","2019-01-30T14:05:00-00:00","ALL","2019-01-30",7,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23288.01,1
"8","2019-01-30T14:10:00-00:00","2019-01-30T14:15:00-00:00","ALL","2019-01-30",7,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23602.07,1
"9","2019-01-30T14:40:00-00:00","2019-01-30T14:45:00-00:00","ALL","2019-01-30",7,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23873.41,1
"10","2019-01-30T15:35:00-00:00","2019-01-30T15:40:00-00:00","ALL","2019-01-30",8,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,24034.65,1
"11","2019-01-30T15:40:00-00:00","2019-01-30T15:45:00-00:00","ALL","2019-01-30",8,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,24319.53,1
"12","2019-01-30T15:45:00-00:00","2019-01-30T15:50:00-00:00","ALL","2019-01-30",8,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,24037.98,1
"13","2019-01-30T17:20:00-00:00","2019-01-30T17:25:00-00:00","ALL","2019-01-30",10,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23264.4,1
"14","2019-01-30T17:45:00-00:00","2019-01-30T17:50:00-00:00","ALL","2019-01-30",10,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23195.24,1
"15","2019-01-30T17:50:00-00:00","2019-01-30T17:55:00-00:00","ALL","2019-01-30",10,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23050.03,1
"16","2019-01-30T18:25:00-00:00","2019-01-30T18:30:00-00:00","ALL","2019-01-30",11,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21573.38,1
