"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-03-23T08:20:00-00:00","2019-03-23T08:25:00-00:00","ALL","2019-03-23",2,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18235.1,1
"2","2019-03-23T10:10:00-00:00","2019-03-23T10:15:00-00:00","ALL","2019-03-23",4,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17372.55,1
"3","2019-03-23T10:30:00-00:00","2019-03-23T10:35:00-00:00","ALL","2019-03-23",4,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17661.2,1
"4","2019-03-23T10:45:00-00:00","2019-03-23T10:50:00-00:00","ALL","2019-03-23",4,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17580.51,1
"5","2019-03-23T12:25:00-00:00","2019-03-23T12:30:00-00:00","ALL","2019-03-23",6,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18287.53,1
"6","2019-03-23T13:00:00-00:00","2019-03-23T13:05:00-00:00","ALL","2019-03-23",7,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17742.72,1
"7","2019-03-23T13:10:00-00:00","2019-03-23T13:15:00-00:00","ALL","2019-03-23",7,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18068.18,1
"8","2019-03-23T14:20:00-00:00","2019-03-23T14:25:00-00:00","ALL","2019-03-23",8,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17470.67,1
"9","2019-03-23T15:15:00-00:00","2019-03-23T15:20:00-00:00","ALL","2019-03-23",9,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17188.7,1
"10","2019-03-23T15:55:00-00:00","2019-03-23T16:00:00-00:00","ALL","2019-03-23",9,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18021.44,1
"11","2019-03-23T16:45:00-00:00","2019-03-23T16:50:00-00:00","ALL","2019-03-23",10,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18280.79,1
"12","2019-03-23T16:50:00-00:00","2019-03-23T16:55:00-00:00","ALL","2019-03-23",10,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18490.64,1
"13","2019-03-23T17:40:00-00:00","2019-03-23T17:45:00-00:00","ALL","2019-03-23",11,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19547.61,1
"14","2019-03-23T17:55:00-00:00","2019-03-23T18:00:00-00:00","ALL","2019-03-23",11,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19657.75,1
"15","2019-03-23T18:25:00-00:00","2019-03-23T18:30:00-00:00","ALL","2019-03-23",12,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20622.24,1
"16","2019-03-23T18:40:00-00:00","2019-03-23T18:45:00-00:00","ALL","2019-03-23",12,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20907.34,1
"17","2019-03-23T18:50:00-00:00","2019-03-23T18:55:00-00:00","ALL","2019-03-23",12,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21499.98,1
"18","2019-03-23T19:15:00-00:00","2019-03-23T19:20:00-00:00","ALL","2019-03-23",13,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22435.93,1
"19","2019-03-23T19:20:00-00:00","2019-03-23T19:25:00-00:00","ALL","2019-03-23",13,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22594.44,1
"20","2019-03-23T20:50:00-00:00","2019-03-23T20:55:00-00:00","ALL","2019-03-23",14,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23560.01,1
"21","2019-03-23T21:10:00-00:00","2019-03-23T21:15:00-00:00","ALL","2019-03-23",15,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23090.56,1
"22","2019-03-23T21:30:00-00:00","2019-03-23T21:35:00-00:00","ALL","2019-03-23",15,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23322.43,1
"23","2019-03-23T21:40:00-00:00","2019-03-23T21:45:00-00:00","ALL","2019-03-23",15,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23237.89,1
"24","2019-03-23T22:40:00-00:00","2019-03-23T22:45:00-00:00","ALL","2019-03-23",16,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22497.39,1
"25","2019-03-23T22:50:00-00:00","2019-03-23T22:55:00-00:00","ALL","2019-03-23",16,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22591.14,1
"26","2019-03-23T23:10:00-00:00","2019-03-23T23:15:00-00:00","ALL","2019-03-23",17,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22000.86,1
"27","2019-03-23T23:55:00-00:00","2019-03-24T00:00:00-00:00","ALL","2019-03-23",17,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21658.04,1
"28","2019-03-24T01:55:00-00:00","2019-03-24T02:00:00-00:00","ALL","2019-03-23",19,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17634.47,1
"29","2019-03-24T02:45:00-00:00","2019-03-24T02:50:00-00:00","ALL","2019-03-23",20,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18457.81,1
