"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-08-12T08:00:00-00:00","2019-08-12T08:05:00-00:00","ALL","2019-08-12",2,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19197.55,1
"2","2019-08-12T08:10:00-00:00","2019-08-12T08:15:00-00:00","ALL","2019-08-12",2,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18985.22,1
"3","2019-08-12T08:25:00-00:00","2019-08-12T08:30:00-00:00","ALL","2019-08-12",2,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19160.44,1
"4","2019-08-12T09:20:00-00:00","2019-08-12T09:25:00-00:00","ALL","2019-08-12",3,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18808.81,1
"5","2019-08-12T10:05:00-00:00","2019-08-12T10:10:00-00:00","ALL","2019-08-12",4,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18970.58,1
"6","2019-08-12T10:40:00-00:00","2019-08-12T10:45:00-00:00","ALL","2019-08-12",4,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18637.88,1
"7","2019-08-12T11:20:00-00:00","2019-08-12T11:25:00-00:00","ALL","2019-08-12",5,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17519.26,1
"8","2019-08-12T11:45:00-00:00","2019-08-12T11:50:00-00:00","ALL","2019-08-12",5,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17549.24,1
"9","2019-08-12T12:15:00-00:00","2019-08-12T12:20:00-00:00","ALL","2019-08-12",6,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,18583.73,1
"10","2019-08-12T14:25:00-00:00","2019-08-12T14:30:00-00:00","ALL","2019-08-12",8,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19713.96,1
"11","2019-08-12T15:20:00-00:00","2019-08-12T15:25:00-00:00","ALL","2019-08-12",9,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20304.66,1
"12","2019-08-12T16:10:00-00:00","2019-08-12T16:15:00-00:00","ALL","2019-08-12",10,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21015.01,1
"13","2019-08-12T17:35:00-00:00","2019-08-12T17:40:00-00:00","ALL","2019-08-12",11,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21190.57,1
"14","2019-08-12T18:30:00-00:00","2019-08-12T18:35:00-00:00","ALL","2019-08-12",12,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22452.83,1
"15","2019-08-12T19:10:00-00:00","2019-08-12T19:15:00-00:00","ALL","2019-08-12",13,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23599.76,1
"16","2019-08-12T19:20:00-00:00","2019-08-12T19:25:00-00:00","ALL","2019-08-12",13,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23741.88,1
"17","2019-08-12T19:25:00-00:00","2019-08-12T19:30:00-00:00","ALL","2019-08-12",13,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,23913.01,1
"18","2019-08-12T20:05:00-00:00","2019-08-12T20:10:00-00:00","ALL","2019-08-12",14,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,24217.81,1
