"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-01-27T08:20:00-00:00","2019-01-27T08:25:00-00:00","ALL","2019-01-27",1,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20671.4,1
"2","2019-01-27T08:55:00-00:00","2019-01-27T09:00:00-00:00","ALL","2019-01-27",1,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20737.5,1
"3","2019-01-27T09:05:00-00:00","2019-01-27T09:10:00-00:00","ALL","2019-01-27",2,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21070.93,1
"4","2019-01-27T09:40:00-00:00","2019-01-27T09:45:00-00:00","ALL","2019-01-27",2,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20706.52,1
"5","2019-01-27T11:00:00-00:00","2019-01-27T11:05:00-00:00","ALL","2019-01-27",4,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20200.14,1
"6","2019-01-27T11:35:00-00:00","2019-01-27T11:40:00-00:00","ALL","2019-01-27",4,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19870.27,1
"7","2019-01-27T11:45:00-00:00","2019-01-27T11:50:00-00:00","ALL","2019-01-27",4,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,19780.43,1
"8","2019-01-27T12:25:00-00:00","2019-01-27T12:30:00-00:00","ALL","2019-01-27",5,6,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,20281.1,1
"9","2019-01-27T13:35:00-00:00","2019-01-27T13:40:00-00:00","ALL","2019-01-27",6,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21400.59,1
"10","2019-01-27T13:40:00-00:00","2019-01-27T13:45:00-00:00","ALL","2019-01-27",6,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21252.26,1
"11","2019-01-27T16:30:00-00:00","2019-01-27T16:35:00-00:00","ALL","2019-01-27",9,7,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22472.94,1
"12","2019-01-27T16:35:00-00:00","2019-01-27T16:40:00-00:00","ALL","2019-01-27",9,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22254.21,1
"13","2019-01-27T16:55:00-00:00","2019-01-27T17:00:00-00:00","ALL","2019-01-27",9,12,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22118.96,1
"14","2019-01-27T17:00:00-00:00","2019-01-27T17:05:00-00:00","ALL","2019-01-27",10,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,21178.76,1
"15","2019-01-27T17:40:00-00:00","2019-01-27T17:45:00-00:00","ALL","2019-01-27",10,9,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,22554.59,1
