"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-11-28T08:05:00-00:00","2019-11-28T08:10:00-00:00","ALL","2019-11-28",1,2,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17837.76,1
"2","2019-11-28T08:35:00-00:00","2019-11-28T08:40:00-00:00","ALL","2019-11-28",1,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17762.02,1
"3","2019-11-28T08:50:00-00:00","2019-11-28T08:55:00-00:00","ALL","2019-11-28",1,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17629.32,1
"4","2019-11-28T09:00:00-00:00","2019-11-28T09:05:00-00:00","ALL","2019-11-28",2,1,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17152.9,1
"5","2019-11-28T09:50:00-00:00","2019-11-28T09:55:00-00:00","ALL","2019-11-28",2,11,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17165.4,1
"6","2019-11-28T10:10:00-00:00","2019-11-28T10:15:00-00:00","ALL","2019-11-28",3,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17171.17,1
"7","2019-11-28T10:20:00-00:00","2019-11-28T10:25:00-00:00","ALL","2019-11-28",3,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17178.57,1
"8","2019-11-28T10:45:00-00:00","2019-11-28T10:50:00-00:00","ALL","2019-11-28",3,10,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17140.83,1
"9","2019-11-28T11:10:00-00:00","2019-11-28T11:15:00-00:00","ALL","2019-11-28",4,3,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17067.97,1
"10","2019-11-28T12:15:00-00:00","2019-11-28T12:20:00-00:00","ALL","2019-11-28",5,4,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17197.27,1
"11","2019-11-28T12:20:00-00:00","2019-11-28T12:25:00-00:00","ALL","2019-11-28",5,5,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17199.96,1
"12","2019-11-28T12:35:00-00:00","2019-11-28T12:40:00-00:00","ALL","2019-11-28",5,8,"RTM","Caiso_Totals","Export","ISO_TOT_EXP_MW",1,17442.39,1
