netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.505940539184106,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
108.36,0.0,0.0,0.0
138.71941796595783,0.0,0.0,15.479999999999995
68.35496512224464,0.0,0.0,0.0
136.59442411438204,0.0,0.0,35.5355
300.7812842434146,0.0,0.0,35.8785
303.75529803964116,0.0,0.0,36.90575000000002
368.77114900185137,0.0,0.0,38.654
698.0910842536344,0.0,0.0,40.94650000000001
714.1654097017099,0.0,0.0,43.48925
696.7461552707857,0.0,0.0,46.43100000000002
176.18784869588734,0.0,0.0,48.70425
0.0,0.0,0.0,49.74375
0.0,0.0,0.0,49.80675
0.0,0.0,0.0,47.7645
0.0,0.0,0.0,44.84375
312.35821090412503,0.0,0.0,41.376999999999995
435.5477656784603,0.0,0.0,38.414249999999996
423.5318947009749,0.0,0.0,36.48225
