Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,34.78475
vehicle,1,2,0.0,0.0,33.87300000000002
vehicle,1,3,0.0,0.0,33.656000000000006
vehicle,1,4,0.0,0.0,34.59575
vehicle,1,5,0.0,0.0,30.10000000000001
vehicle,1,6,0.0,0.0,7.739999999996778
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,30.95999999999999
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,40.85000000000239
vehicle,1,11,0.0,0.0,18.06
vehicle,1,12,0.0,0.0,40.15725000000001
vehicle,1,13,0.0,0.0,39.8055
vehicle,1,14,0.0,0.0,39.93150000000001
vehicle,1,15,0.0,0.0,40.3515
vehicle,1,16,0.0,0.0,41.356
vehicle,1,17,0.0,0.0,42.49875
vehicle,1,18,0.0,0.0,44.18575
vehicle,1,19,0.0,0.0,46.62175
vehicle,1,20,0.0,0.0,46.69875000000002
vehicle,1,21,0.0,0.0,44.51300000000002
vehicle,1,22,0.0,0.0,41.12325
vehicle,1,23,0.0,0.0,38.51575000000002
vehicle,1,24,0.0,0.0,36.078
