netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,18.06
0.0,0.0,0.0,33.31475000000001
0.0,0.0,0.0,23.67646398948591
0.0,0.0,0.0,18.06
0.0,0.0,0.0,18.06
0.0,0.0,0.0,18.06
0.0,0.0,0.0,0.0
171.83487153484825,0.0,0.0,42.00875
241.8754991202342,0.0,0.0,0.0
323.23201284662593,0.0,0.0,43.603
387.7239462968285,0.0,0.0,43.55225
317.97522539756204,0.0,0.0,42.49525
380.0114037518317,0.0,0.0,33.54
495.9150569454103,0.0,0.0,40.68050000000001
510.36900143311163,0.0,0.0,39.97875
466.5079736477451,0.0,0.0,39.9805
703.2846539780382,0.0,0.0,40.829250000000016
245.8126525704868,0.0,0.0,42.32900000000001
0.0,0.0,0.0,44.6985
0.0,0.0,0.0,44.92425
0.0,0.0,0.0,43.30025
188.201870467076,0.0,0.0,40.654250000000005
196.3369988692848,0.0,0.0,37.93475
271.20805116245896,0.0,0.0,35.969500000000004
