netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,6233.941536010498,0.0,972.5333987559659
0.0,6265.1,0.0,879.8457758694431
0.0,6258.22,0.0,889.7922613896583
0.0,6238.87,0.0,1092.6605593707181
0.0,6260.138229969835,0.0,5664.038101956045
0.0,6163.19,0.0,6482.074434099805
0.0,5947.29846994107,0.0,0.0
0.0,5727.17,0.0,7438.98546666941
0.0,6400.249624565024,0.0,0.0
0.0,6766.05,0.0,4672.50811525756
0.0,6959.606354653785,0.0,5476.994958296232
0.0,6957.92414764754,0.0,6261.161022413351
0.0,6766.96346404109,0.0,5327.685377174567
0.0,6483.773338139825,0.0,5327.060749096851
0.0,6322.125499266047,0.0,6683.4121688588275
0.0,5734.737889722105,0.0,9530.655165483067
0.0,5696.141965397248,0.0,6364.949357579204
0.0,6029.89,0.0,7202.227302439279
0.0,6183.4,0.0,7382.05880212449
0.0,5990.33,0.0,5403.449618794254
3.5431605755216746,6030.32,0.0,7404.163606635479
9.03,6010.85011311042,0.0,6285.801108207765
0.0,6263.283223202409,0.0,11090.578941318603
9.03,6224.960216701304,0.0,35481.44401106635
