Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6684.78,0.0,782.6780577563936
vehicle,1,2,6678.759999999998,0.0,1136.137851061489
vehicle,1,3,6684.78,0.0,849.0796153550015
vehicle,1,4,6681.77,0.0,1623.335833778873
vehicle,1,5,6602.65,0.0,8451.021060183346
vehicle,1,6,6506.76,0.0,12128.19742635301
vehicle,1,7,6633.18,0.0,0.0
vehicle,1,8,6422.91,0.0,8087.001427256753
vehicle,1,9,6949.523829503009,0.0,0.0
vehicle,1,10,6972.02,0.0,8831.358440532547
vehicle,1,11,7089.84,0.0,4580.799367020814
vehicle,1,12,7119.682000000002,0.0,4971.103258122861
vehicle,1,13,7130.260000000001,0.0,3090.7436050103056
vehicle,1,14,7136.28,0.0,17547.60950318769
vehicle,1,15,7252.785320118041,0.0,12783.099756501642
vehicle,1,16,6736.3369999999995,0.0,8998.61709172508
vehicle,1,17,6716.194390165537,0.0,8587.626795035472
vehicle,1,18,6376.9,0.0,6536.988316069445
vehicle,1,19,6675.75,0.0,6775.514547916536
vehicle,1,20,6354.97,0.0,6444.491944761428
vehicle,1,21,6466.34,0.0,5571.636325268092
vehicle,1,22,6333.557039063707,0.0,5479.464915538534
vehicle,1,23,6453.27004717015,0.0,5107.059833520241
vehicle,1,24,6382.144305396148,0.0,26071.47172491705
