Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6166.2,0.0,923.1085045914272
vehicle,1,2,6166.2,0.0,856.4040381007634
vehicle,1,3,6166.2,0.0,988.119719303724
vehicle,1,4,6166.2,0.0,1342.7695879703201
vehicle,1,5,6081.06,0.0,6052.715895923483
vehicle,1,6,5909.92,0.0,7438.150530482335
vehicle,1,7,5914.22,0.0,0.0
vehicle,1,8,5727.6,0.0,8337.9556371428
vehicle,1,9,6506.193829503007,0.0,0.0
vehicle,1,10,6726.92,0.0,4980.320285708984
vehicle,1,11,6824.53,0.0,5459.787417789434
vehicle,1,12,6917.41,0.0,5535.0345668161435
vehicle,1,13,6751.0,0.0,5511.013870215646
vehicle,1,14,6606.09,0.0,5269.112926961986
vehicle,1,15,6668.415320118042,0.0,5670.808808466425
vehicle,1,16,6272.41,0.0,6698.080062900521
vehicle,1,17,6271.420999999999,0.0,7033.70784327469
vehicle,1,18,5567.21,0.0,5458.397989239919
vehicle,1,19,6079.34,0.0,7098.255721952923
vehicle,1,20,5932.28,0.0,5236.405216567564
vehicle,1,21,6111.230052482774,0.0,6441.240752463567
vehicle,1,22,5794.077790523966,0.0,5823.756644757986
vehicle,1,23,5901.110012084753,0.0,12844.310927610413
vehicle,1,24,5828.435,0.0,37393.71089217304
