DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[0.0],[0.0],[0.0],[0.0],[0.0]
[0.0],[5424633.288784711],[0.0],[1628162.0136904866],[7052795.302475197]
[0.0],[5253914.996320163],[0.0],[1589619.2572510496],[6843534.253571212]
[0.0],[0.0],[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0],[0.0],[0.0]
[0.0],[5072025.933452014],[0.0],[1590201.6792415935],[6662227.612693608]
[0.0],[5651677.759827312],[2.240594608123932],[1627735.184182658],[7279415.184604578]
[0.0],[5447729.61343741],[0.0],[1563384.0174040226],[7011113.630841433]
[0.0],[0.0],[0.0],[0.0],[0.0]
[710.6347734585125],[1904913.7134098108],[0.0],[631762.9432866988],[2535966.021923051]
[0.0],[0.0],[0.0],[0.0],[0.0]
[0.0],[5754553.318141803],[0.0],[1683073.355166647],[7437626.67330845]
[0.0],[5085843.443322055],[0.0],[1603851.7111629485],[6689695.154485004]
[0.0],[5949322.63458775],[0.0],[1698797.777290462],[7648120.411878211]
[0.0],[0.0],[0.0],[0.0],[0.0]
[0.0],[4992241.994362418],[0.0],[1586741.0858832435],[6578983.080245661]
[0.0],[5031720.7265520375],[2.240594608123932],[1549115.2145175987],[6580838.181664244]
[778.8003522992234],[5109472.102946109],[0.0],[1524384.276144222],[6633077.578738032]
