netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
95.51830072558168,0.0,0.0,0.0
221.027622,0.0,0.0,109.49000000000005
628.9003919540905,0.0,0.0,0.0
513.4358108451131,0.0,0.0,110.89
917.093115025357,0.0,0.0,112.56999999999998
1110.19843061121,0.0,0.0,115.53000000000003
1306.8939409547722,0.0,0.0,119.52500000000003
1433.6960083647182,0.0,0.0,125.22
1918.998631155662,0.0,0.0,131.46
1781.8462842231154,0.0,0.0,137.44
2927.5297591579933,0.0,0.0,142.25500000000005
788.6614194509006,0.0,0.0,143.63500000000002
339.343134566284,0.0,0.0,142.02
0.0,0.0,0.0,139.21
0.0,0.0,0.0,134.665
665.5374556702454,0.0,0.0,128.41499999999996
757.6457671605602,0.0,0.0,121.00499999999998
673.4483732934043,0.0,0.0,115.07
