Hour,pr_e,pr_fre_u,pr_fre_d
0,30.486055729324644,2.6843548631021843,0.00098460980635696
1,30.486055729324644,2.6829038174265727,0.0009785922106222782
2,30.486055729324644,2.6660749703112274,0.0009785922106222782
3,30.486055729324644,2.6668512645484324,0.00098460980635696
4,30.486055729324644,2.6863489075000864,0.0009962192295314939
5,30.436834480486556,2.6594677462018343,0.0009962192295314939
6,25.338083721335938,0.00186112322224073,0.002437053201569845
7,25.338083721335938,0.0015435411455903987,8.0
8,25.338083721335938,0.002214272733434408,0.0012785900610706126
9,25.338083721335938,0.0017770943921310844,8.0
10,25.338083721335938,0.00186112322224073,8.0
11,25.338083721335938,0.00186112322224073,8.0
12,25.338083721335938,0.002079945380291471,8.0
13,25.338083721335938,0.002108918850588151,8.0
14,25.338083721335938,0.0021535705184335496,8.0
15,25.338083721335938,0.002437053201569845,8.0
16,30.217541730415608,2.6595900715582688,8.0
17,30.511499784796893,2.667638754395772,8.0
18,59.75677719245546,2.837468286457417,8.0
19,65.96367213598542,2.837468286457417,8.0
20,31.97468286457417,2.837468286457417,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
