Hour,pr_e,pr_fre_u,pr_fre_d
0,39.77023509459857,2.6853193650087115,0.0009962192295314939
1,39.77023509459857,2.6843548631021843,0.0009962192295314939
2,39.77023509459857,2.6853138229585367,0.0009962192295314939
3,39.77023509459857,2.6869030156860525,0.0009962192295314939
4,39.77023509459857,2.71904947731492,0.0010123572919188203
5,39.77023509459857,2.7371128645454523,0.0010654587888237882
6,39.77023509459857,2.66175417304156,0.0010654587888237882
7,39.77023509459857,2.659482393782324,8.0
8,39.77023509459857,0.004690817455801475,0.0012780341036835654
9,39.77023509459857,0.002394243245250835,8.0
10,39.77023509459857,2.5466437961516224,8.0
11,39.77023509459857,2.6595900715582688,8.0
12,39.77023509459857,2.6665382609125037,8.0
13,39.77023509459857,2.6616694532098832,8.0
14,39.77023509459857,2.699937345458107,8.0
15,39.77023509459857,2.7726193490191693,8.0
16,39.77023509459857,2.837468286457417,8.0
17,39.77023509459857,2.837468286457417,8.0
18,59.312187738365,4.0636483579482325,8.0
19,59.312187738365,3.437718236720343,8.0
20,65.9486269568999,4.0636483579482325,8.0
21,65.93036297419548,4.0636483579482325,8.0
22,38.00315258148999,3.0561295143279006,8.0
23,38.00315258148999,2.837468286457417,8.0
